QID|1|What are the effects of calcium on the physical properties of mucus from CF patients? 
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
482|1.902011
1060|1.869897
695|1.831063
325|1.710794
469|1.661263
77|1.637870
233|1.619666
1010|1.582014
QID|18|Is dietary supplementation with bile salts of therapeutic benefit to CF patients?
899|4.231567
413|3.145787
1104|2.758478
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
482|1.902011
1060|1.869897
695|1.831063
325|1.710794
469|1.661263
77|1.637870
233|1.619666
1010|1.582014
QID|19|What complications of pancreatic enzyme therapy have been reported in CF patients?
899|4.231567
413|3.145787
1104|2.758478
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
482|1.902011
1060|1.869897
695|1.831063
325|1.710794
469|1.661263
77|1.637870
233|1.619666
1010|1.582014
QID|20|What is the effect of treatment of CF patients with essential fatty acid supplements?
899|4.231567
413|3.145787
1104|2.758478
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
695|1.831063
325|1.710794
469|1.661263
77|1.637870
233|1.619666
QID|21|Does pancreatic insufficiency in CF patients affect their ability to absorb or metabolize iron?
899|4.231567
413|3.145787
1104|2.758478
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
695|1.831063
325|1.710794
469|1.661263
77|1.637870
233|1.619666
QID|22|What is the frequency of CF in non-Caucasian populations?
899|4.231567
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
695|1.831063
247|1.796256
663|1.787423
QID|23|What congenital or hereditary diseases or conditions have been found in association with CF?
899|4.231567
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
695|1.831063
247|1.796256
663|1.787423
QID|24|What are the characteristics of patients in whom CF is incompletely manifested?
899|4.231567
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
695|1.831063
247|1.796256
663|1.787423
QID|25|What evidence is there that the genetic basis for CF involves more than one gene?
899|4.231567
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
695|1.831063
247|1.796256
663|1.787423
QID|26|What is the heterozygote advantage in CF?
899|4.231567
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
615|1.833775
695|1.831063
QID|27|What is the concordance of clinical or biochemical manifestations of CF in sibling pairs (both of whom have CF)?
899|4.231567
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
975|2.103274
832|2.066721
1120|2.033271
853|2.028371
902|2.024436
313|2.015664
157|1.993163
126|1.917364
482|1.902011
1060|1.869897
615|1.833775
QID|28|What is the incidence of male fertility in CF?
899|4.231567
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
853|2.028371
902|2.024436
313|2.015664
157|1.993163
126|1.917364
QID|29|What is the pathology of the reproductive system (male or female) in CF?
899|4.231567
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
853|2.028371
902|2.024436
313|2.015664
157|1.993163
126|1.917364
QID|30|What are the results of genetic counseling of families of children with CF?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
853|2.028371
902|2.024436
313|2.015664
157|1.993163
QID|31|What are the major psychological or social effects of CF on patients and their families?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
853|2.028371
902|2.024436
313|2.015664
157|1.993163
QID|32|What factors influence compliance with prescribed therapy in CF patients?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|33|What conditions or factors lead to erroneous sweat tests?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|34|What alternative techniques other than the classical Gibson-Cooke quantitative pilocarpine iontophoresis test (with titrimetric analysis of chloride) are available for sweat testing; what are their relative advantages and disadvantages?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|35|Has any CF patient been found to have consistently normal sweat tests? 
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|36|What is the concentration of potassium in sweat from CF patients?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|37|What techniques are available for screening of newborn infants for CF, and what factors contribute to erroneous results of these tests?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|38|Can CF be diagnosed prenatally?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
902|2.024436
QID|39|How may heterozygotes for CF be identified?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
QID|40|Other than the sweat test, what techniques may be useful (beyond the neonatal period) for the diagnosis of CF?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
1120|2.033271
387|2.030405
853|2.028371
QID|41|Is Vitamin D metabolism normal in CF patients?
899|4.231567
997|3.894789
476|3.627074
327|3.577973
413|3.145787
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
608|2.069545
832|2.066721
930|2.046714
1120|2.033271
QID|42|What abnormalities of insulin secretion or insulin metabolism occur in CF patients?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
QID|43|Is salt (sodium and/or chloride) transport/permeability abnormal in CF?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
QID|44|What structural or enzymatic differences are there between fibroblasts from CF patients and non-CF patients?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
804|2.186932
975|2.103274
QID|45|What abnormalities of prostaglandin metabolism have been described in CF patients?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
916|2.221625
804|2.186932
QID|46|What are the properties and activity of galactosyltransferase enzymes from CF patients?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
916|2.221625
QID|47|What differences between normal subjects and CF patients have been described in the function or metabolism of hormones?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
916|2.221625
QID|48|Do fibroblasts from CF patients grow at a normal rate?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
208|3.035580
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
183|2.246226
916|2.221625
QID|49|Is RNA methylation or polyamine metabolism normal in CF patients?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
143|3.141175
208|3.035580
138|3.021764
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
QID|50|What defects in the synthesis or metabolism of cyclic nucleotides have been described in CF patients?
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
143|3.141175
208|3.035580
138|3.021764
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
QID|51|What circulating or secreted "factors" have been described in CF patients? ("Factors" are unidentified biologically active molecules thought to play some pathogenetic role in cystic fibrosis).
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
143|3.141175
208|3.035580
138|3.021764
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
875|2.280298
QID|52|What is known about prolactin in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
143|3.141175
208|3.035580
138|3.021764
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
QID|53|Does secretory IgA protect CF patients against bacterial colonization or infection?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
413|3.145787
143|3.141175
208|3.035580
138|3.021764
1104|2.758478
104|2.724804
1057|2.534114
292|2.516438
53|2.377645
295|2.315119
1084|2.294314
483|2.284077
QID|54|What is the relationship of allergy or hypersensitivity to lung disease in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
228|2.513830
QID|55|What are the interactions between proteases (endogenous or bacterial origin) and antiproteases in the lungs of CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|56|What is the relationship between nutrition and pulmonary host defenses against bacterial infection in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|57|What is the pathophysiologic role of circulating antibodies to Pseudomonas aeruginosa in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|58|What is the immunologic response to pulmonary infection in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|59|What immunologic abnormalities have been found in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|60|What are the effects of CF on the pulmonary circulation?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|61|Is there a defect in mucociliary transport (clearance) in the respiratory tract of CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|62|What are the clinical features of lung disease in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|63|What are the biochemical or microscopic characteristics of airway inflammation in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|64|How does lung function change with time in CF patients? (time periods greater than a day)
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
380|2.581357
1057|2.534114
292|2.516438
QID|65|What are the abnormalities of pulmonary function in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
1146|2.589166
380|2.581357
1057|2.534114
QID|66|What are the pathologic features of lung disease in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
1146|2.589166
380|2.581357
1057|2.534114
QID|67|What is the prognosis for patients who have had an episode of respiratory failure?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
1146|2.589166
380|2.581357
1057|2.534114
QID|68|What are the effects of bronchodilators in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
1146|2.589166
380|2.581357
1057|2.534114
QID|69|What is the best way to treat pneumothorax in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1104|2.758478
371|2.737509
104|2.724804
1146|2.589166
380|2.581357
QID|70|What is the treatment for and prognosis of hemoptysis in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
583|3.430905
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1005|2.918863
1104|2.758478
371|2.737509
104|2.724804
QID|71|What is the prognosis for infants with wheezing and cystic fibrosis?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1005|2.918863
1104|2.758478
QID|72|What is the best treatment for nasal polyps in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1005|2.918863
1104|2.758478
QID|73|How effective is bronchial lavage in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1005|2.918863
1104|2.758478
QID|74|What are the results of mechanical ventilation in CF patients with respiratory failure?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
911|3.676573
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1005|2.918863
QID|75|What is the best treatment for pulmonary hypertension and/or cor pulmonale in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
911|3.676573
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1005|2.918863
QID|76|What are the effects of exercise training programs on lung function in CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
911|3.676573
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1184|2.974953
QID|77|What techniques are effective in promoting clearance of mucus from the lungs of CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
911|3.676573
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1184|2.974953
QID|78|What special considerations are there for treatment of CF patients with antibiotics (ie, are the pharmacodynamics of antibiotics different in CF patients, or are there other special problems peculiar to CF)?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
911|3.676573
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1184|2.974953
QID|79|What is the role of orally administered antibiotics in the treatment of CF patients?
405|5.001822
899|4.231567
336|4.160945
997|3.894789
911|3.676573
316|3.639130
476|3.627074
327|3.577973
546|3.459768
583|3.430905
56|3.309966
801|3.303245
701|3.241644
487|3.168300
413|3.145787
143|3.141175
208|3.035580
138|3.021764
670|2.983339
1184|2.974953
